NC_046361.1	438037	438297	1	0.113750	10	0.03	0.17	0.895	0.78125
NC_046361.1	1033463	1033729	1	0.155333	10	0.055	0.15	0.72933	0.574
NC_046361.1	1292122	1292312	1	0.239250	10	0.0076	0.011	0.664	0.42475
NC_046361.1	1294065	1294267	1	0.296417	10	0.00039	0.0012	0.66567	0.36925
NC_046361.1	1586981	1587053	1	0.118417	20	0.00096	0.029	0.54467	0.42625
NC_046361.1	3081187	3081276	1	0.131333	10	0.13	0.11	0.80333	0.672
NC_046361.1	3810252	3810443	1	0.144000	10	0.097	0.18	0.892	0.748
NC_046361.1	5498425	5498532	1	0.163083	10	0.12	0.054	0.76533	0.60225
NC_046361.1	7535205	7535347	1	0.128854	16	0.027	0.12	0.41729	0.28844
NC_046361.1	10902397	10902516	0.047	-0.303000	10	4.9e-07	6e-07	0.582	0.885
NC_046361.1	13379425	13379462	1	0.212583	10	0.0053	0.035	0.87633	0.66375
NC_046361.1	18843101	18843182	1	0.106333	10	0.00097	0.0029	0.13333	0.027
NC_046361.1	22020749	22020844	1	0.128939	11	0.064	0.29	0.80212	0.67318
NC_046361.1	24573169	24573271	1	0.185109	23	1.5e-06	0.00031	0.54174	0.35663
NC_046361.1	25587311	25587629	1	-0.117083	10	0.013	0.094	0.73667	0.85375
NC_046361.1	26583346	26583512	1	0.141167	10	0.022	0.07	0.16467	0.0235
NC_046361.1	40986088	40986315	1	0.117167	10	0.42	0.41	0.92767	0.8105
NC_046361.1	41996860	41997116	1	0.316250	10	0.001	0.003	0.601	0.28475
NC_046361.1	42788690	42788744	1	0.136917	10	0.055	0.25	0.38167	0.24475
NC_046361.1	43049884	43050362	1	-0.131000	15	0.077	0.27	0.752	0.883
NC_046362.1	162085	162153	1	0.136500	10	0.092	0.18	0.862	0.7255
NC_046362.1	4497882	4498577	1	0.130625	12	0.35	0.17	0.78917	0.65854
NC_046362.1	5388584	5388795	1	0.125333	10	0.013	0.051	0.95233	0.827
NC_046362.1	8062961	8063286	1	-0.207500	10	7.4e-05	0.0036	0.669	0.8765
NC_046362.1	13556518	13556593	1	0.274250	10	0.16	0.17	0.3	0.02575
NC_046362.1	16097132	16097548	1	-0.127667	10	0.1	0.5	0.54333	0.671
NC_046362.1	16488460	16488577	1	-0.229083	10	0.014	0.021	0.64867	0.87775
NC_046362.1	18431825	18432128	1	0.172692	13	0.12	0.028	0.85308	0.68038
NC_046362.1	24092657	24093456	1	0.128472	12	0.21	0.59	0.78472	0.65625
NC_046362.1	24575499	24575593	9.9e-05	0.573636	11	1.6e-11	1.3e-09	0.91273	0.33909
NC_046362.1	24584027	24584121	9.9e-05	0.573636	11	1.6e-11	1.3e-09	0.91273	0.33909
NC_046362.1	26484186	26484427	1	-0.109015	11	0.00079	0.013	0.85394	0.96295
NC_046362.1	28038035	28038073	1	0.179333	10	0.049	0.046	0.85733	0.678
NC_046362.1	29866366	29866415	1	0.136750	10	0.42	0.64	0.172	0.03525
NC_046362.1	31233670	31233881	1	0.125333	10	0.013	0.051	0.95233	0.827
NC_046362.1	34915322	34915660	1	-0.129167	14	0.023	0.14	0.062619	0.19179
NC_046362.1	35470061	35470157	0.0025	-0.566987	13	1.6e-10	3.2e-08	0.075897	0.64288
NC_046362.1	36724988	36725075	1	0.119167	10	0.094	0.33	0.73167	0.6125
NC_046363.1	203897	205027	0.022	-0.261771	16	1e-09	2.8e-07	0.54854	0.81031
NC_046363.1	2610967	2611106	1	0.125056	15	0.0069	0.038	0.31689	0.19183
NC_046363.1	2615921	2616060	1	0.129808	13	0.004	0.026	0.31462	0.18481
NC_046363.1	2990886	2991193	1	0.108500	10	0.24	0.25	0.778	0.6695
NC_046363.1	3538096	3538325	1	-0.147250	10	0.00032	0.0018	0.78	0.92725
NC_046363.1	4721957	4722020	1	0.216833	10	0.023	0.0071	0.74033	0.5235
NC_046363.1	5579314	5579548	1	-0.225750	10	0.00042	0.00071	0.646	0.87175
NC_046363.1	5828655	5828728	1	-0.176667	10	0.0079	0.02	0.60133	0.778
NC_046363.1	5932453	5932568	1	-0.180000	10	0.0019	0.01	0.668	0.848
NC_046363.1	8761411	8761552	1	0.113083	10	0.27	0.19	0.16233	0.04925
NC_046363.1	9442216	9442278	1	0.196167	10	0.16	0.29	0.94967	0.7535
NC_046363.1	12439027	12439339	1	0.222250	10	0.00014	0.00012	0.5	0.27775
NC_046363.1	12798579	12798666	1	0.122750	10	0.068	0.31	0.716	0.59325
NC_046363.1	17654606	17654871	1	0.143917	10	0.2	0.34	0.83267	0.68875
NC_046363.1	18729218	18729509	1	-0.156083	10	9e-05	0.0036	0.78067	0.93675
NC_046363.1	20405037	20405310	1	0.132583	10	0.21	0.72	0.82733	0.69475
NC_046363.1	20956893	20957120	1	0.278125	12	0.0021	0.0036	0.88583	0.60771
NC_046363.1	23129938	23130002	1	0.145347	12	0.069	0.19	0.87722	0.73188
NC_046363.1	23476733	23477234	1	-0.115917	10	0.03	0.019	0.85733	0.97325
NC_046363.1	26747781	26748336	1	-0.158917	10	3.6e-05	0.0029	0.75033	0.90925
NC_046363.1	29850299	29850358	1	0.114750	10	0.011	0.035	0.885	0.77025
NC_046363.1	33403537	33403576	1	0.187000	10	0.39	0.29	0.968	0.781
NC_046363.1	36913003	36913294	1	-0.209333	10	0.0026	0.0045	0.54867	0.758
NC_046363.1	38268411	38268445	1	-0.101500	10	0.0028	0.011	0.028	0.1295
NC_046363.1	46188329	46189623	1	-0.104940	14	0.0013	0.0058	0.68381	0.78875
NC_046363.1	46213726	46213867	1	0.146833	10	0.026	0.002	0.45333	0.3065
NC_046363.1	46729361	46729805	1	0.255250	10	0.003	0.012	0.401	0.14575
NC_046364.1	131466	131497	1	0.191000	10	0.019	0.071	0.852	0.661
NC_046364.1	585538	585840	1	0.118500	10	0.024	0.16	0.202	0.0835
NC_046364.1	4016784	4016913	1	0.172083	10	0.18	0.02	0.62733	0.45525
NC_046364.1	5066215	5066246	1	0.191000	10	0.019	0.071	0.852	0.661
NC_046364.1	10843208	10843479	1	-0.247167	10	0.00069	0.00079	0.61433	0.8615
NC_046364.1	12923856	12923952	1	-0.246833	10	0.00037	0.0028	0.56867	0.8155
NC_046364.1	14837700	14838241	1	0.331795	13	1.9e-06	9.3e-05	0.83872	0.50692
NC_046364.1	16193345	16193680	1	-0.111778	15	0.0034	0.0013	0.70356	0.81533
NC_046364.1	20306373	20306425	1	0.412833	10	2e-05	0.00055	0.46333	0.0505
NC_046364.1	21213649	21213699	1	0.164750	10	0.43	0.56	0.92	0.75525
NC_046364.1	40893315	40893662	1	0.126750	10	0.52	0.026	0.636	0.50925
NC_046365.1	812138	812385	1	-0.116250	10	0.0084	0.032	0.758	0.87425
NC_046365.1	4481119	4481258	1	0.128472	18	0.00033	0.0015	0.29722	0.16875
NC_046365.1	5545276	5545482	1	0.106000	10	0.6	0.53	0.819	0.713
NC_046365.1	11422690	11422802	1	0.102833	10	0.034	0.0049	0.91233	0.8095
NC_046365.1	16982360	16983061	1	0.117292	12	0.3	0.67	0.82583	0.70854
NC_046365.1	25669053	25669424	1	-0.112667	10	0.00025	0.0027	0.85233	0.965
NC_046365.1	30017305	30017608	1	-0.137583	10	0.00015	0.0025	0.79467	0.93225
NC_046365.1	31178313	31178367	1	-0.102750	10	0.099	0.055	0.829	0.93175
NC_046365.1	32247972	32248118	1	-0.185083	10	2.8e-05	0.0002	0.68267	0.86775
NC_046365.1	42439651	42439774	1	0.103258	11	0.1	0.054	0.38121	0.27795
NC_046365.1	43490366	43490577	1	0.220774	14	0.0074	0.023	0.24381	0.023036
NC_046366.1	3617620	3617669	1	0.119833	10	0.027	0.071	0.95833	0.8385
NC_046366.1	3617675	3617720	1	0.114833	10	0.0017	0.0057	0.97533	0.8605
NC_046366.1	7081204	7081367	1	-0.147250	10	0.00032	0.0018	0.78	0.92725
NC_046366.1	7461074	7461244	1	0.128712	11	0.27	0.46	0.8003	0.67159
NC_046366.1	8623076	8623198	1	0.186583	10	0.044	0.0087	0.50233	0.31575
NC_046366.1	8824741	8825126	1	0.108958	12	0.042	0.19	0.14583	0.036875
NC_046366.1	9171590	9171665	1	-0.102569	12	0.0027	0.017	0.80889	0.91146
NC_046366.1	9708813	9708960	1	0.247250	10	0.015	0.015	0.481	0.23375
NC_046366.1	14218047	14218114	1	0.140227	11	0.77	0.53	0.92545	0.78523
NC_046366.1	14755228	14755488	1	0.177250	10	0.069	0.13	0.83	0.65275
NC_046366.1	25572232	25572590	1	-0.128000	10	0.0036	0.012	0.755	0.883
NC_046366.1	27585641	27585955	1	0.222083	10	0.0038	0.0048	0.72933	0.50725
NC_046367.1	1695449	1695651	1	0.253472	12	0.00072	0.0018	0.74472	0.49125
NC_046367.1	2419559	2419616	1	0.182955	11	0.04	0.17	0.70818	0.52523
NC_046367.1	2908765	2908906	1	0.146833	10	0.026	0.002	0.45333	0.3065
NC_046367.1	3323823	3324025	1	-0.122667	10	0.013	0.015	0.62633	0.749
NC_046367.1	3638707	3639139	1	0.153583	10	0.18	0.2	0.73633	0.58275
NC_046367.1	5643209	5644008	1	0.123750	10	0.49	0.39	0.748	0.62425
NC_046367.1	6082017	6082090	1	-0.195000	10	0.0049	0.019	0.58	0.775
NC_046367.1	7658894	7658956	1	0.181111	12	0.039	0.11	0.96694	0.78583
NC_046367.1	8754378	8754403	1	-0.186250	14	0.0004	5.7e-05	0.65857	0.84482
NC_046367.1	8754409	8754799	1	0.189318	11	0.022	0.05	0.83455	0.64523
NC_046367.1	8836938	8837154	1	0.124417	10	0.0013	0.0096	0.18167	0.05725
NC_046367.1	9137750	9137903	1	-0.156991	18	0.00013	0.0026	0.79481	0.95181
NC_046367.1	12344432	12344764	1	0.121833	10	0.23	0.59	0.55533	0.4335
NC_046367.1	14054647	14054767	1	0.169167	10	0.027	0.3	0.83667	0.6675
