JXMV01056490.1	2230	2398	1	-0.183030	11	0.055	0.031	0.49364	0.67667
JXMV01056490.1	2439	2479	1	-0.187333	10	0.18	0.054	0.685	0.87233
JXMV01063311.1	856	1252	1	-0.146944	12	0.03	0.13	0.37417	0.52111
JXMV01064169.1	4883	5095	1	-0.120909	11	0.0023	0.041	0.059394	0.1803
JXMV01064316.1	96	168	1	-0.125667	10	0.014	0.074	0.211	0.33667
JXMV01064381.1	6283	6569	1	0.117255	17	0.0049	0.024	0.78902	0.67176
JXMV01064456.1	1348	1411	1	-0.162000	10	0.0093	0.018	0.29433	0.45633
JXMV01064574.1	2521	2551	1	-0.172333	10	0.00028	0.0023	0.596	0.76833
JXMV01064648.1	1734	1770	1	-0.157333	10	0.00035	0.0014	0.621	0.77833
JXMV01065437.1	53	144	1	-0.112424	11	0.016	0.059	0.20545	0.31788
JXMV01065536.1	124	154	1	-0.164333	10	0.00046	0.0036	0.59267	0.757
JXMV01065711.1	1210	1355	1	-0.195000	10	0.084	0.29	0.68833	0.88333
JXMV01065726.1	1101	1165	0.00035	-0.400952	14	1.7e-10	6.4e-09	0.3781	0.77905
JXMV01067252.1	312	367	1	-0.215000	16	0.00027	0.023	0.38792	0.60292
KN805525.1	2027164	2027193	1	-0.108974	13	6.8e-05	0.0035	0.10667	0.21564
KN805525.1	2730577	2730607	1	-0.177000	10	0.00031	0.0036	0.589	0.766
KN805526.1	286068	286142	1	-0.171389	12	0.0064	0.0018	0.64278	0.81417
KN805526.1	2470369	2470398	1	-0.108974	13	6.8e-05	0.0035	0.10667	0.21564
KN805526.1	4262874	4262904	1	-0.176000	10	0.00029	0.0023	0.59133	0.76733
KN805526.1	4360531	4360685	0.067	-0.282564	13	7.9e-09	1.2e-06	0.2159	0.49846
KN805526.1	5049716	5049759	0.18	-0.236167	20	3.4e-07	3.4e-06	0.2165	0.45267
KN805526.1	5866034	5866561	1	-0.104667	10	0.11	0.36	0.72567	0.83033
KN805527.1	1239763	1239917	0.021	-0.295641	13	1.4e-09	3.9e-07	0.21615	0.51179
KN805527.1	2174158	2174312	0.021	-0.287179	13	2.5e-09	3.9e-07	0.21641	0.50359
KN805528.1	1878646	1878674	1	0.154444	12	0.00018	0.00048	0.80472	0.65028
KN805528.1	2013246	2013335	1	-0.164167	12	0.00028	0.017	0.19639	0.36056
KN805528.1	2319789	2319868	1	0.177000	10	0.1	0.18	0.571	0.394
KN805528.1	3618916	3618946	1	-0.176667	10	0.00035	0.0023	0.58867	0.76533
KN805529.1	384000	384311	1	0.100333	10	0.0068	0.012	0.833	0.73267
KN805536.1	590233	590454	1	-0.226429	14	0.21	0.26	0.046905	0.27333
KN805539.1	606253	606450	1	-0.154848	11	0.0057	0.078	0.16394	0.31879
KN805540.1	302281	302371	1	-0.140909	11	0.0075	0.14	0.21636	0.35727
KN805541.1	754982	755012	1	-0.179000	10	0.00023	0.0015	0.58967	0.76867
KN805541.1	816015	816045	1	-0.179333	10	0.00029	0.0023	0.59033	0.76967
KN805545.1	148969	149050	1	-0.194167	12	0.057	0.18	0.465	0.65917
KN805550.1	220963	221140	1	0.273333	10	7.5e-06	4e-05	0.91333	0.64
KN805558.1	378011	378101	1	-0.131818	11	0.013	0.23	0.22	0.35182
KN805559.1	263872	264115	1	0.145667	10	0.014	0.074	0.82967	0.684
KN805561.1	655878	655931	0.019	-0.229608	17	1.6e-08	3.5e-07	0.62333	0.85294
KN805562.1	577443	577669	1	-0.204333	10	0.005	0.05	0.31333	0.51767
KN805564.1	693515	693612	1	-0.145833	12	0.0038	0.046	0.20944	0.35528
KN805571.1	213256	213738	1	-0.128333	10	0.31	0.29	0.63	0.75833
KN805573.1	663675	663728	1	-0.162381	14	0.00012	0.0014	0.58905	0.75143
KN805574.1	400666	400696	1	-0.179667	10	0.00028	0.0023	0.58933	0.769
KN805575.1	138367	138395	1	0.179167	12	9.3e-05	0.004	0.79667	0.6175
KN805577.1	175360	175413	1	-0.162857	14	0.00013	0.0029	0.59286	0.75571
KN805579.1	372698	372794	1	-0.176970	11	8.8e-06	7.7e-05	0.17667	0.35364
KN805581.1	636384	636414	1	-0.173000	10	0.00029	0.0023	0.59067	0.76367
KN805584.1	203680	203716	1	-0.222000	10	0.00012	0.00021	0.22167	0.44367
KN805585.1	73979	74175	1	-0.208667	15	6.4e-05	0.0032	0.52644	0.73511
KN805588.1	472879	473155	1	-0.134167	12	0.035	0.28	0.4725	0.60667
KN805591.1	143281	143317	1	-0.128000	10	0.0093	0.019	0.64667	0.77467
KN805593.1	468296	468349	1	-0.156889	15	0.0013	0.0065	0.60489	0.76178
KN805593.1	613041	613071	1	-0.168667	10	0.00043	0.0023	0.59133	0.76
KN805597.1	675411	675435	1	0.181333	10	0.00039	0.00034	0.76167	0.58033
KN805600.1	171712	171770	1	0.153000	10	0.0031	0.013	0.154	0.001
KN805600.1	378394	378816	1	0.151333	10	0.18	0.23	0.322	0.17067
KN805603.1	98095	98131	1	-0.196333	10	0.0015	0.0084	0.3	0.49633
KN805603.1	2637518	2637793	1	-0.125278	12	0.031	0.062	0.62778	0.75306
KN805604.1	1635378	1635590	1	-0.205111	15	0.056	0.0091	0.44711	0.65222
KN805604.1	3724107	3724131	1	0.164000	10	0.003	0.13	0.83533	0.67133
KN805605.1	107724	107901	1	-0.135000	10	0.025	0.025	0.66433	0.79933
KN805611.1	41628	41658	1	-0.173000	10	0.00035	0.0023	0.59167	0.76467
KN805618.1	597874	597910	1	-0.152333	10	0.00043	0.0014	0.621	0.77333
KN805619.1	209095	209344	1	-0.119000	10	0.48	0.13	0.75067	0.86967
KN805621.1	421806	421869	1	-0.169231	26	1.4e-06	0.00012	0.325	0.49423
KN805624.1	236001	236201	1	-0.179778	15	0.0002	0.0047	0.37933	0.55911
KN805625.1	544819	544849	1	-0.172667	10	0.00035	0.0023	0.59233	0.765
KN805627.1	8087	8253	1	-0.208205	13	0.00015	0.0011	0.51026	0.71846
KN805627.1	333894	333924	1	-0.160333	10	0.00048	0.0023	0.59833	0.75867
KN805627.1	590732	591123	1	0.106333	10	0.0011	0.018	0.84967	0.74333
KN805636.1	549931	550021	1	-0.274667	10	0.01	0.038	0.54033	0.815
KN805637.1	464494	464771	1	-0.276970	11	2.4e-05	0.0033	0.13424	0.41121
KN805641.1	10493	10523	1	-0.171667	10	0.00035	0.0023	0.591	0.76267
KN805642.1	9497	9527	1	-0.177333	10	0.00033	0.0036	0.58867	0.766
KN805645.1	23163	23187	1	0.181667	10	0.00039	0.00034	0.762	0.58033
KN805647.1	139628	139665	1	-0.115667	10	0.076	0.1	0.69433	0.81
KN805649.1	404185	404385	1	-0.125667	10	0.084	0.096	0.61733	0.743
KN805650.1	336685	336700	1	-0.105333	10	0.8	0.1	0.77567	0.881
KN805652.1	494046	494210	1	-0.203636	11	0.002	0.007	0.46303	0.66667
KN805657.1	12249	12302	1	-0.164048	14	0.00012	0.0029	0.58381	0.74786
KN805658.1	191774	192019	1	0.133333	10	8.9e-05	0.00059	0.91467	0.78133
KN805661.1	553285	553315	1	-0.180000	10	0.00031	0.0023	0.59067	0.77067
KN805663.1	195168	195236	1	-0.209167	12	0.0038	0.0087	0.0030556	0.21222
KN805663.1	262526	262589	1	-0.147333	10	0.017	0.053	0.29867	0.446
KN805665.1	183461	183553	1	-0.122333	10	0.036	0.054	0.72933	0.85167
KN805667.1	165061	165207	1	-0.177879	11	0.021	7.8e-05	0.49485	0.67273
KN805670.1	474431	474489	1	0.151000	10	0.0068	0.018	0.951	0.8
KN805671.1	322047	322240	1	0.106667	10	0.0027	0.012	0.83567	0.729
KN805677.1	133202	133478	1	-0.168000	10	0.34	0.37	0.67233	0.84033
KN805683.1	263121	263278	1	-0.109000	10	0.56	0.85	0.63533	0.74433
KN805685.1	213200	213451	1	-0.136000	10	0.18	0.29	0.565	0.701
KN805687.1	520475	520555	1	0.204444	12	0.34	0.062	0.33444	0.13
