JXMV01056490.1	2259	2538	1	-0.136250	10	0.028	0.021	0.5755	0.71175
JXMV01058644.1	2290	2458	1	0.162955	11	0.00012	0.0028	0.40409	0.24114
JXMV01064265.1	2832	3227	1	-0.153000	10	0.038	0.03	0.19975	0.35275
JXMV01064560.1	3806	3975	1	0.163333	12	0.0036	0.018	0.50938	0.34604
KN805540.1	286626	286713	8.7e-06	0.724750	10	2.9e-12	3.1e-10	0.85125	0.1265
KN805565.1	236670	236765	1	-0.109500	10	0.0056	0.016	0.05325	0.16275
KN805565.1	652185	652347	1	0.138000	10	0.16	0.04	0.34075	0.20275
KN805582.1	229545	229626	1	0.300750	10	0.00016	0.002	0.78125	0.4805
KN805582.1	317521	317583	1	-0.173750	10	0.25	0.15	0.10825	0.282
KN805609.1	481241	481314	1	-0.106667	12	0.0002	0.0035	0.096458	0.20313
KN805621.1	421819	421882	1	-0.104583	12	0.059	0.2	0.41229	0.51688
KN805760.1	356966	357179	1	0.190250	10	0.0032	0.016	0.72275	0.5325
KN805774.1	150900	150934	1	-0.118125	12	0.15	0.11	0.14813	0.26625
KN805795.1	260272	260455	1	-0.154773	11	0.15	0.13	0.25864	0.41341
KN805800.1	235288	235347	1	-0.118750	10	0.019	0.029	0.56025	0.679
KN805828.1	212001	212157	1	0.190500	10	0.001	0.0084	0.52025	0.32975
KN805836.1	208529	208670	1	0.350625	12	0.002	0.00042	0.58437	0.23375
KN805858.1	352010	352062	1	0.336750	10	0.0035	0.0013	0.543	0.20625
KN805887.1	322727	322946	1	0.136250	10	0.025	0.052	0.15875	0.0225
KN806011.1	45782	45938	1	0.143500	10	0.0089	0.054	0.51225	0.36875
KN806088.1	7	346	1	-0.175500	10	0.0061	0.0058	0.46775	0.64325
KN806090.1	144032	144390	1	-0.123500	10	0.00097	0.0059	0.743	0.8665
KN806135.1	118745	118895	1	0.200000	10	0.001	0.0084	0.54425	0.34425
KN806194.1	2097	2319	0.36	-0.218816	19	5.6e-06	1.3e-05	0.55263	0.77145
KN806251.1	78554	78720	1	0.286750	10	0.0016	0.0011	0.4825	0.19575
KN806253.1	127581	127870	1	-0.134375	12	0.00016	0.0038	0.72792	0.86229
KN806256.1	1818	2145	1	-0.117000	10	0.041	0.29	0.6485	0.7655
KN806526.1	8650	8778	1	0.143000	10	3.8e-05	6.4e-05	0.2185	0.0755
KN806563.1	57608	58175	1	-0.131364	11	0.011	0.02	0.54591	0.67727
KN806600.1	57830	57908	1	-0.211000	10	0.029	0.03	0.34875	0.55975
KN806639.1	17019	17192	1	0.168088	17	8.6e-05	0.0004	0.48147	0.31338
KN806715.1	29598	29754	1	0.203250	10	0.00014	0.00039	0.50375	0.3005
